cve_id,condition,batch_id,batch_status,total_reward,quality_score,gate_FORMAT,gate_FUNCTIONAL,gate_SOLVABILITY,gate_NON_TRIVIALITY,soft_RAG_GROUNDING,soft_CVE_RELEVANCE,passed_all_binary,pub_ge_06,pub_ge_090,is_selected,selection_status,solvability_source,xss_selftest_live,n_selftest_live,tokens_in,tokens_out,selftest_cost_rub,cost_rub,wall_clock_s
CVE-2026-8850,no_bon,bddd2ac9-383d-47ac-a70e-14a46075b2cf,completed,0.911429,0.76,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,1,6794,1615,0.0,2.8457,64.689
CVE-2026-8850,no_self_test,d8e501e5-c039-43bb-9287-ada1eda31451,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,33970,7213,0.0,13.7975,78.02
CVE-2026-3546,full,ea0eddeb-db9c-4e43-954d-648563d53a49,completed,0.967619,0.83,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,34335,8625,0.0,14.613,123.954
CVE-2026-3546,no_rag,b2b66454-6029-4364-87f8-ce8fcded3739,completed,0.861905,0.9,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18985,6672,0.0,9.0315,72.393
CVE-2026-3546,no_bon,4808245d-ec8a-41ea-8d16-736c54e6c9f2,completed,0.938095,0.9,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,2,13807,4285,0.0,6.2846,132.124
CVE-2026-3546,no_self_test,57c7088a-8fa0-4211-bd52-6f2e270f07b5,completed,0.982857,0.91,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,34350,11073,0.0,15.8415,89.91
CVE-2026-8253,full,aa6e0f4a-2838-4a2e-82f8-a0871d38ffcf,completed,0.988571,0.94,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,39725,7861,0.0,15.848,106.89
CVE-2026-8253,no_rag,0e755095-547f-47dd-88fc-3a0520d29757,completed,0.861905,0.9,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,19020,7878,0.0,9.645,85.091
CVE-2026-8253,no_bon,4942bb22-1039-4b17-b818-dc2d2fb512f0,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,7953,3044,0.0,3.9079,88.581
CVE-2026-8253,no_self_test,42d7c22f-520f-4f7f-94bf-08a8f98bb8d2,completed,0.979048,0.89,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,39765,8073,0.0,15.966,94.399
CVE-2026-5311,full,1dc5aad6-12be-4681-832b-16465b7f3aec,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,31385,9205,0.0,14.018,131.295
CVE-2026-5311,no_rag,f043edc0-c7c6-4939-93ff-d875403634bc,completed,0.865714,0.92,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,19040,7795,0.0,9.6095,92.156
CVE-2026-5311,no_bon,42998f17-71da-4147-b317-9be3136a526c,completed,0.980952,0.9,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,6277,1889,0.0,2.8276,69.745
CVE-2026-5311,no_self_test,6581c767-af39-41c5-8614-522cd1c59b8e,completed,0.988571,0.94,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,31385,8925,0.0,13.878,77.461
CVE-2024-44166,full,775aadd2-21ce-4efc-9018-01ed17148bdb,completed,0.984762,0.92,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,29945,7527,0.0,12.747,105.566
CVE-2024-44166,no_rag,894a2a27-02b1-45e6-9fac-5c5eb81e2a75,completed,0.873333,0.96,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,19030,7484,0.0,9.451,84.996
CVE-2024-44166,no_bon,cfd11f1c-c9e7-4bd6-808b-507b975cfb78,completed,0.912381,0.84,1,1,1,1,1.0,0.4,1,1,1,1,selected,live_pass,1,1,5989,2135,0.0,2.8642,72.971
CVE-2024-44166,no_self_test,0c74e102-1a47-48d0-9e27-713e1b50f02c,completed,0.980952,0.9,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,29945,7156,0.0,12.5615,80.232
CVE-2026-35660,full,c96b36b3-fa36-4fb0-8823-2d8cb2d6c10c,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,29515,7002,0.0,12.3555,100.97
CVE-2026-35660,no_rag,8b556e0e-9ee0-4653-928b-5a7679ec1b1e,completed,0.861905,0.9,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18990,12487,0.0,11.9405,100.741
CVE-2026-35660,no_bon,127daf4c-7e3f-48ca-88f5-b77f12e1a716,completed,0.90381,0.72,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,1,5901,3047,0.0,3.2938,92.068
CVE-2026-35660,no_self_test,628d63f2-1713-4c58-95df-c54b0c8342dc,completed,0.945714,0.94,1,1,1,1,0.7,1.0,1,1,1,1,selected,static,0,0,29505,8270,0.0,12.9865,69.33
CVE-2026-9022,full,144b44fc-522f-4ea5-b0ee-b52381359195,completed,0.975238,0.87,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,40390,11234,0.0,17.734,125.302
CVE-2026-9022,no_rag,9cf9a728-6d63-457e-a175-20ab9cfe964f,completed,0.867619,0.93,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18965,9649,0.0,10.514,95.38
CVE-2026-9022,no_bon,0ade81d2-8d32-44d1-a3b3-4443ce1cd6f5,completed,0.975238,0.87,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,2,16217,4084,0.0,6.9071,127.093
CVE-2026-9022,no_self_test,a92f3f48-eef1-4e98-894a-395f2fca3192,completed,0.986667,0.93,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,40375,7737,0.0,15.981,75.136
CVE-2026-8216,full,72dde4bc-92c7-4e0e-acaa-b21751b1ac3d,completed,0.973333,0.86,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,34450,8155,0.0,14.4125,113.95
CVE-2026-8216,no_rag,11cc613a-c06e-4c40-b58b-344ed99d530d,completed,0.858095,0.88,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18985,8187,0.0,9.789,88.263
CVE-2026-8216,no_bon,bc060888-b777-4417-933a-c29c2937b5c3,completed,0.973333,0.86,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,2,13880,4360,0.0,6.344,125.743
CVE-2026-8216,no_self_test,cd4789b5-ee22-4496-9c5e-e49e9ad1ed9e,completed,0.980952,0.9,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,34435,6851,0.0,13.756,80.213
CVE-2026-49017,full,af4723e0-af45-4ded-9b36-f4aab9eb7679,completed,0.941905,0.92,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,5,34340,6531,0.0,13.5675,113.474
CVE-2026-49017,no_rag,1bd89b68-8a78-4517-9538-d5e0b73df105,completed,0.861905,0.9,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18885,6978,0.0,9.1545,80.191
CVE-2026-49017,no_bon,46032d4c-28a8-4de8-9fc4-109b1f19a202,completed,0.924762,0.83,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,1,6866,1180,0.0,2.6498,67.373
CVE-2026-49017,no_self_test,109667fb-09de-4f33-bc4f-fd822e0b0ee1,completed,0.979048,0.89,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,34330,8895,0.0,14.7465,80.064
CVE-2018-25249,full,45317b16-0655-4005-818c-e8bdf81d40f8,completed,0.973333,0.86,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,36005,10926,0.0,16.2645,134.681
CVE-2018-25249,no_rag,5f6c6ebe-c5d9-4b0c-9ab9-3277e9949481,completed,0.85619,0.87,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18880,6942,0.0,9.135,81.74
CVE-2018-25249,no_bon,48dda31c-a429-403d-831e-b2f6e40700f4,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,7201,1941,0.0,3.1308,76.306
CVE-2018-25249,no_self_test,3388dcda-2891-424a-90d7-8658b13249eb,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,36005,7372,0.0,14.4875,78.034
CVE-2025-43344,full,e4c0317d-7f0c-4839-8c01-1c2fe2a23e5c,completed,0.945714,0.94,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,5,28820,6457,0.0,11.8745,104.086
CVE-2025-43344,no_rag,b0b8024c-d847-4ea9-9ce7-d412813da736,completed,0.877143,0.98,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18860,10028,0.0,10.672,96.802
CVE-2025-43344,no_bon,b3571877-a869-4c32-ae0b-8959f3478f03,completed,0.94381,0.93,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,1,5762,2331,0.0,2.8941,77.481
CVE-2025-43344,no_self_test,911eb551-33e8-40d5-bb9b-3c4cc7371af6,completed,0.941905,0.92,1,1,1,1,0.7,1.0,1,1,1,1,selected,static,0,0,28810,7652,0.0,12.469,75.992
CVE-2026-47092,full,572e7b83-9fb8-4ec0-9bc9-8dd02f414bb0,completed,0.938095,0.9,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,5,30830,7491,0.0,12.9945,111.3
CVE-2026-47092,no_rag,e5c4c193-4c23-4066-ae90-2dfe83c8f7cb,completed,0.861905,0.9,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18875,9797,0.0,10.561,86.763
CVE-2026-47092,no_bon,63bb65c7-2cc7-43cc-b449-29669d8e7670,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,6169,822,0.0,2.2617,68.81
CVE-2026-47092,no_self_test,ffe944a9-de41-4a92-a0b0-67ef53ea9407,completed,0.93619,0.89,1,1,1,1,0.7,1.0,1,1,1,1,selected,static,0,0,30845,8895,0.0,13.701,77.726
CVE-2025-13333,full,6adb5b9e-f000-4db9-bc50-6903dfc5e132,completed,0.980952,0.9,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,30865,8295,0.0,13.407,112.944
CVE-2025-13333,no_rag,13c81579-db92-41c4-9b74-307dc23aec60,completed,0.875238,0.97,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18910,10366,0.0,10.856,94.158
CVE-2025-13333,no_bon,8c7901ec-4366-4e11-b946-41ea72462394,completed,0.979048,0.89,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,6176,1389,0.0,2.5473,64.602
CVE-2025-13333,no_self_test,106c81e2-5fb8-44fd-a047-d42f63a8b3bd,completed,0.988571,0.94,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,30890,9179,0.0,13.8565,95.309
CVE-2026-44425,full,43e290d6-49a1-49b6-aa29-a9673290522c,completed,0.975238,0.87,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,35200,7936,0.0,14.528,116.127
CVE-2026-44425,no_rag,0b92774c-f0c1-490b-af48-a8663a4d32b9,completed,0.871429,0.95,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18910,11475,0.0,11.4105,97.708
CVE-2026-44425,no_bon,010706d3-220d-4b92-a9c1-9fac1378c1fe,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,7042,2851,0.0,3.5381,91.037
CVE-2026-44425,no_self_test,4312d44f-1e5e-4e65-ad7b-fd06c36ba1ba,completed,0.982857,0.91,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,35210,8905,0.0,15.0155,94.42
CVE-2026-45294,full,72d86eb2-58f8-408e-93d8-01a4f36f99de,completed,0.988571,0.94,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,36185,9024,0.0,15.3675,117.629
CVE-2026-45294,no_rag,dc7df19d-f7c8-4bfa-8faa-261265b487a6,completed,0.86381,0.91,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18920,7547,0.0,9.4495,82.662
CVE-2026-45294,no_bon,b17ced31-32d6-425f-9659-2208b0365673,completed,0.877143,0.88,1,1,1,1,0.7,0.4,1,1,0,1,selected,live_pass,1,1,7236,2425,0.0,3.3833,76.949
CVE-2026-45294,no_self_test,59c2b19c-fccb-49c6-83b3-a0e2d9207242,completed,0.984762,0.92,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,36180,8407,0.0,15.0575,76.395
CVE-2026-45252,full,d9ef4d68-766f-4d27-86ba-0d59b32522a2,completed,0.934286,0.88,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,5,30150,10569,0.0,14.3295,118.842
CVE-2026-45252,no_rag,6f41dd32-cda7-43ab-b192-08fe55125549,completed,0.86381,0.91,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18935,11084,0.0,11.2225,106.709
CVE-2026-45252,no_bon,bfbf6f91-227e-4773-ae94-d1ea2eef0a4e,completed,0.93619,0.89,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,1,6053,1797,0.0,2.7144,73.005
CVE-2026-45252,no_self_test,584b2ae8-df70-4c92-b53b-ca0b64f7cd06,completed,0.967619,0.83,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,30265,6914,0.0,12.5365,72.256
CVE-2026-26269,full,f290a8e8-cf92-4080-8fc8-354e5162c63e,completed,0.94381,0.93,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,5,28910,11448,0.0,14.397,131.816
CVE-2026-26269,no_rag,3eef32f5-071e-4541-bf1e-171865cfac03,completed,0.877143,0.98,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18990,8464,0.0,9.929,87.765
CVE-2026-26269,no_bon,fceb8b6a-9826-4319-a7a8-f7734d16fc43,completed,0.967619,0.83,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,5779,1035,0.0,2.2512,65.53
CVE-2026-26269,no_self_test,cc831b81-588b-4549-a867-f9b296397921,completed,0.973333,0.86,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,28895,10438,0.0,13.8875,90.862
CVE-2025-60035,full,38f80f71-4e1a-4cc6-9b6d-acf21f41892b,completed,0.986667,0.93,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,28745,6291,0.0,11.769,99.332
CVE-2025-60035,no_rag,c6c8e730-697e-41ef-a330-52f66f0ec1a3,completed,0.873333,0.96,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,19025,8162,0.0,9.7885,80.283
CVE-2025-60035,no_bon,ef783cbc-d2dc-4bb6-b431-3a517d81bb8e,completed,0.975238,0.87,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,5753,1664,0.0,2.5579,68.805
CVE-2025-60035,no_self_test,d40ca347-3727-41c7-9c89-f2afc79be81b,completed,0.982857,0.91,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,28765,5125,0.0,11.192,68.287
CVE-2026-7466,full,8d8726d6-74ea-4d4a-a65f-b09e0575e9c5,completed,0.988571,0.94,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,32625,6988,0.0,13.2815,102.673
CVE-2026-7466,no_rag,3f9ba24e-d610-4821-ab4c-990a71e9a2b8,completed,0.867619,0.93,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,19055,8191,0.0,9.812,90.284
CVE-2026-7466,no_bon,d8b17f24-915d-406e-a477-30380b9539c3,completed,0.975238,0.87,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,2,13157,3302,0.0,5.5981,108.138
CVE-2026-7466,no_self_test,3eaabfdc-1819-422d-83d1-95082e3bcb42,completed,0.980952,0.9,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,32620,6629,0.0,13.1005,71.516
CVE-2026-4387,full,7955b870-9914-4d96-8f3a-19e610396c86,completed,0.982857,0.91,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,33540,7180,0.0,13.652,95.191
CVE-2026-4387,no_rag,ec6c352c-e717-4b91-97e8-e5579ab529bb,completed,0.86381,0.91,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,19030,7595,0.0,9.5065,81.138
CVE-2026-4387,no_bon,7dfc59e9-4cdb-4bbb-ade3-9261c3679fcd,completed,0.980952,0.9,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,6708,1779,0.0,2.9019,77.62
CVE-2026-4387,no_self_test,0eb58e7b-d641-4880-bf46-c8283afd5612,completed,0.973333,0.86,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,33535,7832,0.0,13.9765,71.023
CVE-2026-23199,full,918f269f-52d9-460a-825a-a297a51f0fc3,completed,0.937143,0.82,1,1,1,1,1.0,0.7,1,1,1,1,selected,live_pass,1,5,27545,8473,0.0,12.5,118.41
CVE-2026-23199,no_rag,586e4c74-b20e-4376-8acc-493beb7d405e,completed,0.858095,0.88,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,4,19015,8104,0.0,9.7565,81.064
CVE-2026-23199,no_bon,6b597750-ab08-4a2b-99be-9b8b73877685,completed,0.892381,0.96,1,1,1,1,0.7,0.4,1,1,0,1,selected,live_pass,1,1,5506,2862,0.0,3.0828,81.307
CVE-2026-23199,no_self_test,0a09c777-77bf-4d29-a4fb-2634fc3d6427,completed,0.879048,0.89,1,1,1,1,0.7,0.4,1,1,0,1,selected,static,0,0,27530,8377,0.0,12.4475,75.506
CVE-2026-25049,full,3d0f9440-4556-4cfd-ae32-b252ecd549f0,completed,0.975238,0.87,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,27950,7313,0.0,12.0415,115.719
CVE-2026-25049,no_rag,8b40359f-5a6f-497c-9930-7df03d36fa62,completed,0.861905,0.9,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,19030,9170,0.0,10.294,88.596
CVE-2026-25049,no_bon,83f26389-97ca-4b8d-a4e7-e8255d79e816,completed,0.975238,0.87,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,2,11251,3096,0.0,4.9233,106.094
CVE-2026-25049,no_self_test,131b5097-b0f1-4a99-b5e0-5a9f523ed72d,completed,0.979048,0.89,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,27940,6893,0.0,11.8285,72.809
CVE-2025-43213,full,9cc70e36-f7aa-4f5c-9750-3d1e3e1f9f4c,completed,0.934286,0.88,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,4,29100,8252,0.0,12.856,100.987
CVE-2025-43213,no_rag,3f32fd6a-09fa-4e01-ac7b-6c698082561e,completed,0.867619,0.93,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18855,5841,0.0,8.577,77.088
CVE-2025-43213,no_bon,58411cf6-7245-4847-8437-c655763f5922,completed,0.941905,0.92,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,1,5791,1645,0.0,2.5598,63.388
CVE-2025-43213,no_self_test,0ff07396-701f-4071-b336-4c307f9f3049,completed,0.982857,0.91,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,28955,9425,0.0,13.399,86.905
CVE-2025-43221,full,921e8e2f-864a-419a-a586-843f27ffc8e1,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,29210,6692,0.0,12.109,98.811
CVE-2025-43221,no_rag,4da02e2e-e9ce-4887-8adb-613b582c1de4,completed,0.865714,0.92,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18980,7252,0.0,9.32,78.466
CVE-2025-43221,no_bon,38045c4c-93f3-4a10-bc80-6342bd30a304,completed,0.980952,0.9,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,2,11842,5032,0.0,6.0686,136.038
CVE-2025-43221,no_self_test,926fa5e4-c4a1-479f-82da-ccac70babfe7,completed,0.969524,0.84,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,29335,6021,0.0,11.811,66.666
CVE-2026-33128,full,f8416b4f-a23b-4de5-a0a2-2726a6dd8dcf,completed,0.980952,0.9,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,32780,8179,0.0,13.9235,113.65
CVE-2026-33128,no_rag,415b6456-8c3a-4da9-94c1-5e434abb3329,completed,0.86381,0.91,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18990,7810,0.0,9.602,91.706
CVE-2026-33128,no_bon,c0417a4b-938c-4f87-8157-1584db86df55,completed,0.95619,0.92,1,1,1,1,1.0,0.7,1,1,1,1,selected,live_pass,1,1,6559,1760,0.0,2.8477,71.168
CVE-2026-33128,no_self_test,a24bb414-99ab-414e-8058-f641ed04e9b3,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,32795,12544,0.0,16.1105,101.558
CVE-2026-5642,full,18169c24-f39f-4739-8ce8-3534f955ce01,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,31940,8508,0.0,13.836,115.528
CVE-2026-5642,no_rag,5b5b0f06-5157-4893-8238-950f08768f17,completed,0.85619,0.87,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,19135,6683,0.0,9.082,85.385
CVE-2026-5642,no_bon,9d1f8730-378c-4d3e-85a8-1a6eb54242be,completed,0.984762,0.92,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,6417,2464,0.0,3.1571,79.076
CVE-2026-5642,no_self_test,ea36761e-9ad2-4d6d-beb8-4a105d1298ca,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,32085,7033,0.0,13.142,72.006
